
fips,year,ab_res_agi_rate,ab_occ_cdc_rate,afdc_15,poverty_rate,popstatecensus,beer_pc,ln_income_pc,unemployment_rate,ln_lag_police_pc,ln_lag_prison_pc,ear_res_murd,ear_res_prop,ear_res_viol,pct_msa_ucr_hybrid,age_bm_1519,age_bm_2039,age_wm_1519,age_wm_2039,age_nm_1519,age_nm_2039,shalll,violent_rate,property_rate,murder_rate,ln_violent_rate,ln_property_rate,ln_murder_rate,vs_murder_rate,ln_vs_murder_rate,state
45,1972,0,0,,,2719197,,,,,,0,0,0,,,,,,,,,,,,,,,15.3684380813718,-1.8728542548524,South Carolina
45,1973,0.458716813198288,0.429093432951599,,,2776605,,,,,,0,0,0,,,,,,,,,394.607483492296,2932.39178283199,14.3800440205429,1.37272137217553,3.37840349115853,-1.93932877246602,15.9238422429993,-1.83735268776927,South Carolina
45,1974,0.953868003022676,0.774395518391894,,,2844749,,,,,,0,0,0,,,,,,,,,455.747126436782,3709.51867816092,16.235632183908,1.51676792242032,3.61348722485214,-1.81796184162208,16.8127050587249,-1.78303533189893,South Carolina
45,1975,1.50238887957217,0.966014947427029,,,2902028,,,,,,0,0,0,,,,,,,,,511.426543647977,4130.05677785664,14.6912704045422,1.63203377940936,3.72087624753753,-1.91791671863331,14.5251851529837,-1.92928613613799,South Carolina
45,1976,1.96702100945844,1.19318657403532,,,2943657,,,7.2,0.302720587558507,,0,0,0,58.9643363952637,1.95355534553528,3.9938747882843,3.61662721633911,11.368631362915,0.0232889894396067,0.0856082886457443,,599.192443847656,4307.724609375,11.6221914291382,1.7904126357343,3.76299492484445,-2.15225386119754,11.3171304651035,-2.17885263782973,South Carolina
45,1977,2.59636188797179,1.76276143921789,,,2991681,1.12,9.17678017548388,6.9,0.432833700430796,,0,0,0,59.2753639221191,1.92391335964203,4.11531543731689,3.56852746009827,11.5322723388672,0.0243901778012514,0.0923079550266266,0,636.196105957031,4201.078125,11.9262866973877,1.85033667252392,3.73792628177105,-2.12642525588237,11.8290798212272,-2.13460929452037,South Carolina
45,1978,3.08832115318798,2.00700610013891,,,3044364,1.14,9.20834451655047,5.7,0.374110496834395,,0,0,0,59.4107551574707,1.89055299758911,4.216552734375,3.49718761444092,11.6702480316162,0.025649331510067,0.0991445332765579,0,637.559997558594,4258.36181640625,11.5147361755371,1.85247820043346,3.75146962917758,-2.16154256435116,11.1358135648006,-2.19500382420279,South Carolina
45,1979,2.97166551485833,2.16724257083621,,16.6,3090267,1.18,9.19967766623214,5,0.360326176940528,0.906399524923024,0,0,0,59.5691604614258,1.86277878284454,4.33595561981201,3.44572448730469,11.8069610595703,0.0269855260848999,0.106840655207634,0,678.342407226563,4387.82421875,12.5511598587036,1.9144819998778,3.78141857506725,-2.07535710566046,12.1017818094041,-2.1118174872511,South Carolina
45,1980,2.89737966062565,2.36138366231867,,16.8,3121820,1.22,9.17098372725453,6.7,0.488156031226817,0.905532701317039,0,0,0,59.8018989562988,1.82359325885773,4.49650716781616,3.34128570556641,11.8419914245605,0.0284766852855682,0.115726441144943,0,659.964904785156,4779.18994140625,11.355637550354,1.88701647305062,3.86685615681098,-2.17545586490381,12.3796423658872,-2.08911680720325,South Carolina
45,1981,3.24571384490772,2.40988949530403,,18.4,3179255,1.24,9.1766664033693,8.1,0.475810264083926,0.923624861917697,0,0,0,59.4897041320801,1.77002418041229,4.60886335372925,3.1988959312439,12.1169891357422,0.0303533375263214,0.122325524687767,0,640.39794921875,4678.6796875,10.4232473373413,1.8569195927851,3.84560104506526,-2.26113155355551,11.1662538822391,-2.19227400227806,South Carolina
45,1982,3.40194009332585,2.44273626735338,,21.2,3207614,1.23,9.16930246468385,11.1,0.471220155287022,0.987879895720324,4.42463648509699e-05,0.0029251016233826,0.000625032132987015,59.4897918701172,1.68817436695099,4.64832496643066,3.03706169128418,12.227370262146,0.0312694162130356,0.127758800983429,0,719.981262207031,4641.18017578125,10.8648138046265,1.9740550009709,3.8375537751199,-2.21964070959852,11.8780137342262,-2.13048108012079,South Carolina
45,1983,2.98886809181361,2.39661117131317,,20.8,3234066,1.27,9.21264694673396,9.9,0.523276109239635,1.04680474544128,0.000136253438642624,0.00900763612801662,0.00192474065764406,59.4342842102051,1.62021493911743,4.66776180267334,2.91022753715515,12.2293319702148,0.0319720283150673,0.132526218891144,0,616.81982421875,4154.10546875,9.83455848693848,1.81940677617701,3.7266822078103,-2.3192676271793,9.89463145126105,-2.31317785358365,South Carolina
45,1984,2.52022893230709,2.3098480363134,,17.2,3271868,1.27,9.26675527346177,6.9,0.669662533269957,1.08551979914574,0.000413908186166934,0.0214512193508496,0.00497857373726535,59.9530601501465,1.55837774276733,4.7258996963501,2.80699324607849,12.3414964675903,0.032978143543005,0.137964159250259,0,624.454528808594,4038.48486328125,9.24242401123047,1.83170832877063,3.69845468078305,-2.38136599586157,9.29133973783751,-2.3760874306604,South Carolina
45,1985,2.44701348747592,2.23082851637765,2412.37113402062,15.2,3303209,1.28,9.29118344557399,6.9,0.720916847042207,1.10636527403073,0.000879661997998309,0.0399483395428684,0.00975218852805041,59.9624137878418,1.50232243537903,4.69269514083862,2.75158858299255,12.2306156158447,0.0342393293976784,0.14149834215641,0,631.042724609375,4209.5009765625,9.08276081085205,1.84220338362604,3.73992920077974,-2.39879198553136,9.68751996158898,-2.33433173075963,South Carolina
45,1986,2.65540540540541,2.35019305019305,2251.85185185185,17.3,3342758,1.31,9.32706851241566,6.4,0.74585960168925,1.15743276467217,0.00156484576688986,0.0658824273217405,0.0165871400729668,59.9685325622559,1.49309945106506,4.74590301513672,2.76213383674622,12.327561378479,0.0364068448543549,0.146794080734253,0,674.629943847656,4462.7587890625,8.61456489562988,1.90899412321389,3.79835223036511,-2.45171582272417,9.66262192703195,-2.33690515357389,South Carolina
45,1987,2.80487111986515,2.46055945910115,2325.35885167464,15.6,3380506,1.35,9.34941316083427,5.5,0.707328368952832,1.25073923824299,0.00437877322772402,0.112966265600187,0.0316218541816865,60.2238235473633,1.48587131500244,4.71757507324219,2.74399590492249,12.1389446258545,0.0385445021092892,0.150746583938599,0,664.905090332031,4496.96337890625,9.28467178344727,1.89447412317689,3.80598745729966,-2.37680534092537,10.0872413258599,-2.29389879575824,South Carolina
45,1988,2.98290815400806,2.56432122509707,2351.35135135135,15.5,3412096,1.38,9.3828933227396,4.7,0.817986581320108,1.32073792014632,0.0094650323086614,0.179547335638896,0.0549055788276226,60.4578018188477,1.47577524185181,4.64953422546387,2.71076059341431,11.8962640762329,0.0406200848519802,0.153395056724548,0,741.168029785156,4671.1708984375,9.30432319641113,2.00305717444531,3.84399486096472,-2.37469103401358,10.1403678960642,-2.28864590682009,South Carolina
45,1989,2.82167567881854,2.3968253968254,2166.32860040568,17,3456775,1.39,9.4078683042154,4.6,0.837381776853527,1.40369839269375,0.0212621130001025,0.276553274128347,0.093815487838459,60.5519943237305,1.44978892803192,4.61649417877197,2.64998149871826,11.7838020324707,0.0427854955196381,0.158847287297249,0,813.667419433594,4805.5810546875,9.11161708831787,2.09638152089028,3.87236305519938,-2.39561998351835,9.80681727122272,-2.32209240223618,South Carolina
45,1990,2.71512256156515,2.26667804128988,2007.43494423792,16.2,3501155,1.44,9.41373393424154,4.8,0.875557930194908,1.51459771351382,0.0447780854104586,0.402230279179944,0.150622678682257,60.6434516906738,1.42175161838532,4.5900559425354,2.55516910552979,11.6844387054443,0.0434401892125607,0.163529440760613,0,976.567260742187,5068.65673828125,11.1853523254395,2.27887344136485,3.92566093235371,-2.19056509172633,12.28900071562,-2.09646557445307,South Carolina
45,1991,2.71833530188286,2.17779476134232,1792.61862917399,16.4,3570404,1.34,9.39486214967974,6.1,0.841852814158457,1.59871125068956,0.0859755640780458,0.561876784328728,0.231506358975393,60.6452827453613,1.37587904930115,4.60104990005493,2.39872789382935,11.6209993362427,0.0414106585085392,0.168143004179001,0,972.5,5206.71337890625,11.2921352386475,2.27469988950451,3.95253392031815,-2.18106369916773,12.1834952011033,-2.1050880025484,South Carolina
45,1992,2.56442198177677,1.95899772209567,1683.16831683168,19,3620464,1.34,9.41480739015118,6.7,0.941839859470647,1.63252687969948,0.148491577457667,0.745320170447989,0.334156735875305,69.5252532958984,1.36530935764313,4.61090135574341,2.31574058532715,11.5047149658203,0.0393548160791397,0.165168017148972,0,944.462951660156,4948.5986328125,10.3524837493896,2.24544627483756,3.90168952501068,-2.26794371927986,12.0702760751108,-2.11442427830586,South Carolina
45,1993,2.58567846196712,2.15677533203306,1619.63190184049,18.7,3663314,1.36,9.42332872716311,7.3,0.823004761592246,1.63886854609401,0.233476824887159,0.930014213673605,0.452379294835619,69.8261032104492,1.35993683338165,4.57864046096802,2.28578448295593,11.2302169799805,0.0394826605916023,0.169871732592583,0,1023.35986328125,4880.0166015625,10.3486137390137,2.32567629061953,3.88773371481284,-2.26831761350679,11.1101587251325,-2.19731029574801,South Carolina
45,1994,2.58055838441289,2.09864919393578,1570.2479338843,13.8,3705397,1.38,9.44571649172603,6.2,0.980129095256484,1.63036920252124,0.340535693943219,1.10966675009732,0.584690667522947,69.8278350830078,1.36816036701202,4.52499675750732,2.27843999862671,10.9644298553467,0.0401204861700535,0.167846009135246,0,1030.45849609375,4970.3603515625,9.63427925109863,2.33258893802795,3.90607743581877,-2.33984269220278,10.5791633123252,-2.24628384469593,South Carolina
45,1995,2.54094175863017,1.96049169383026,1558.25242718447,19.9,3748582,1.38,9.46342488627339,5.2,0.996587485728484,1.63459594069815,0.468523962137656,1.2837722019561,0.7286191364978,69.7890853881836,1.38280510902405,4.47539329528809,2.28671097755432,10.7191381454468,0.0412168502807617,0.17438106238842,0,981.949340820313,5081.84033203125,7.94990491867065,2.28436953327632,3.92825855906536,-2.53201021730901,8.69662181592933,-2.44223553275398,South Carolina
45,1996,2.43558894301309,1.82444196646908,1504.9504950495,13,3796200,1.39,9.48328726184584,5.8,1.06094242587435,1.65471299816015,0.6072232076732,1.44451213347027,0.87622079341341,69.7908096313477,1.39618515968323,4.41450023651123,2.3090558052063,10.498628616333,0.0435948483645916,0.184462368488312,0.35792350769043,996.891052246094,5217.248046875,8.97539901733398,2.29947130242209,3.95455516178768,-2.41068279384613,9.74658869395711,-2.32825283974262,South Carolina
